cat,genus,species,sex,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54
Hspm003k,Homo,sapiens,m,1.617741564,-1.317774796,1.134429264,-1.508653383,0.59824225,-1.666882113,-0.065552011,-1.64172268,-0.623748134,-1.485590186,-1.23604258,-1.71722703,-1.75823415,-1.37093818,-2.017798693,-0.970497713,-2.113782174,-0.335676295,-2.079788466,-0.027107029,-1.982585367,0.37524979,-1.85110051,0.614969624,-1.648846928,0.902953231,-1.331312529,1.100247014,-0.981222661,1.168234799,-0.724298525,1.298544117,-0.283537789,1.404291259,-0.004591271,1.424578158,0.558551235,1.324972488,1.084716928,1.250797616,1.529798908,1.188191355,1.897911102,1.012946124,2.067052748,0.658506196,2.071382376,0.200880673,2.117843045,-0.23381899,2.085817376,-0.740063115,2.047702395,-1.062173815
Hspm007k,Homo,sapiens,m,1.546135163,-1.313109339,1.046569111,-1.557390144,0.536635953,-1.565214125,-0.089561624,-1.598496402,-0.634086654,-1.623949279,-1.117989443,-1.544961105,-1.591034681,-1.241809376,-1.768458382,-0.739761647,-1.925805353,-0.251075652,-1.877654903,0.078387115,-1.899100293,0.366360988,-1.768636261,0.655015224,-1.575771274,0.852485429,-1.280484651,1.091353945,-0.959254255,1.144665146,-0.648878857,1.285950069,-0.358921602,1.24125671,-0.12044407,1.297763177,0.404014001,1.25417909,0.848005341,1.278235672,1.340531429,1.245990775,1.690156538,0.950455304,2.047770056,0.623765882,2.10221703,0.177384612,2.177447742,-0.329515887,2.002317803,-0.749888373,1.945799131,-1.236467205
Hspm013k,Homo,sapiens,m,1.017465546,-1.611339455,0.430987088,-1.728701242,-0.211726762,-1.728453481,-0.799035527,-1.603977958,-1.317620443,-1.579800707,-1.58312104,-1.33333411,-1.805602588,-1.005318372,-1.905861464,-0.455854446,-1.797453249,0.112880306,-1.817803025,0.336233178,-1.599467211,0.600978222,-1.39019078,0.79492342,-1.125436249,0.981162645,-0.898189387,1.168428866,-0.673304206,1.25858023,-0.326698641,1.386601457,-0.036215016,1.441187055,0.29263445,1.504065081,0.726389526,1.440198252,1.250257233,1.28666809,1.726333173,1.080623124,2.04162893,0.774284144,2.160684282,0.283480006,2.215443855,-0.196227897,2.001345427,-0.632161511,1.801525176,-1.043140047,1.617328364,-1.51505417
Hspm020k,Homo,sapiens,m,1.441599827,-1.344110291,0.939436377,-1.514319596,0.454694344,-1.67315079,-0.102425765,-1.662407131,-0.642617828,-1.840170252,-1.088579522,-1.618033944,-1.440588301,-1.339554078,-1.823160724,-0.914523074,-1.981553491,-0.501919836,-1.970427433,0.001750525,-1.937759821,0.279966454,-1.784185484,0.635461965,-1.567702424,0.899002707,-1.3363093,1.052625882,-0.917953609,1.19922181,-0.618893701,1.374205248,-0.273486474,1.48751462,0.060195026,1.561002356,0.574933887,1.484966709,0.964957368,1.330372143,1.462915838,1.21941539,1.790231191,0.964807774,1.975730518,0.597742317,2.013233179,0.216767554,1.985132583,-0.236039247,1.92791586,-0.688988602,1.952968204,-1.06975012
Hspm024k,Homo,sapiens,m,1.341303139,-1.647481177,0.835586888,-1.77469857,0.261763955,-1.947659375,-0.287445433,-1.854644768,-0.893211623,-1.879441584,-1.455993399,-1.543164926,-1.91255334,-1.217046489,-1.893443049,-0.623586964,-1.976371499,-0.075240382,-1.871135456,0.243864619,-1.791739804,0.524617501,-1.555615485,0.719266998,-1.24354178,0.938937225,-0.998300545,1.089639161,-0.746514383,1.230713153,-0.435974019,1.360176586,-0.156640342,1.585904671,0.148000435,1.639256143,0.574823741,1.604785882,1.107157195,1.422801078,1.534328016,1.219332708,1.853900076,0.892424948,2.060853736,0.532668413,2.111695545,0.128707674,2.054896998,-0.383801817,1.910386825,-0.840358996,1.761901888,-1.210391362
Hspm025k,Homo,sapiens,m,1.297814582,-1.620098782,0.642875117,-1.830422451,0.039660574,-1.836190316,-0.65362818,-1.691007385,-1.257752215,-1.661265395,-1.708401015,-1.614319669,-1.893116045,-0.938814751,-1.903915894,-0.407943083,-1.877604487,0.267462087,-1.780919854,0.521884011,-1.672547452,0.792935995,-1.467239015,0.960441127,-1.15199102,1.037819659,-0.899055367,1.166055225,-0.651401952,1.316805745,-0.392646723,1.303508549,-0.058288488,1.360682523,0.283182079,1.365443544,0.728859326,1.279434755,1.13353882,1.175293665,1.541680917,0.966188915,1.771704544,0.679802703,1.994743164,0.366103177,2.026536318,-0.021785155,1.993982529,-0.535771705,1.901251882,-0.900559087,1.746797957,-1.361068222
Hspm029k,Homo,sapiens,m,0.997476967,-1.645974314,0.410068926,-1.820938539,-0.086885389,-1.884737396,-0.595792293,-1.810409931,-1.218144909,-1.595656835,-1.625521824,-1.354572892,-1.939062576,-0.844922201,-2.018322422,-0.301718378,-2.038673213,0.303202452,-1.943717517,0.668237193,-1.830700894,1.018843546,-1.597943453,1.175331529,-1.195398388,1.31852924,-0.773229637,1.327073745,-0.405280259,1.406287782,-0.071337831,1.42083755,0.322279117,1.404213512,0.621625321,1.406480269,1.15904064,1.260424799,1.533193925,1.073877668,1.834410733,0.777599199,1.91483458,0.421375254,1.879087787,0.010008204,1.871193779,-0.341147407,1.792747517,-0.798272765,1.668370413,-1.10648927,1.457282226,-1.42978424
Hspm033k,Homo,sapiens,m,1.238419545,-1.44652563,0.773723918,-1.750223457,0.174468289,-1.81477952,-0.402719231,-1.776383044,-1.043446134,-1.767856453,-1.537628464,-1.545311237,-1.879466715,-1.107473714,-1.982760283,-0.495381499,-2.063020697,0.060847179,-1.957090069,0.353461574,-1.789518943,0.624587354,-1.489600553,0.895323964,-1.208162558,0.976672702,-0.905519306,1.097958045,-0.630643055,1.247464882,-0.296498432,1.324574389,0.031606442,1.385864477,0.391294679,1.415921693,0.77920493,1.365071979,1.144183152,1.189709234,1.51777995,1.059440067,1.774274091,0.787454651,1.940954321,0.410596738,1.942720671,0.02727209,1.917101605,-0.430951718,1.874709271,-0.789630557,1.740857905,-1.161625673
Hspm042k,Homo,sapiens,m,1.501765306,-1.476087719,0.935268448,-1.736436833,0.321162117,-1.992415771,-0.313276468,-2.041382516,-0.873049116,-2.036436098,-1.523591781,-1.644969501,-1.842907018,-1.319584213,-2.036525696,-0.697562521,-2.115669955,-0.100931678,-2.290231726,0.155810024,-2.146468446,0.550937682,-1.87104808,0.886020926,-1.548532201,1.040065783,-1.232544124,1.318245657,-0.799159883,1.381468384,-0.379206281,1.429297614,0.001102476,1.514271067,0.400075335,1.514189349,0.847699414,1.422230478,1.306152657,1.313989623,1.52418944,1.131077718,1.81321727,0.862446803,2.111894002,0.496709066,2.118494362,0.101536481,2.116151504,-0.238962681,2.069864675,-0.612128421,1.946680343,-1.061007164
Hspm043k,Homo,sapiens,m,1.167118689,-1.542443749,0.697976205,-1.709452559,0.103004763,-1.813373559,-0.510239367,-1.788745064,-1.047040386,-1.657466035,-1.515047411,-1.420993359,-1.786882085,-0.987146561,-1.98764083,-0.48591382,-2.078547973,0.095528471,-2.066682647,0.402658746,-1.984486838,0.73502883,-1.695374139,1.092116192,-1.395278384,1.216891386,-1.02749823,1.367115768,-0.627866234,1.395660324,-0.257128361,1.422140832,0.145071694,1.414036488,0.521379243,1.400793388,0.944720558,1.368243381,1.379142061,1.175043705,1.687701443,0.981898926,1.932037452,0.626932578,2.108413803,0.270387856,1.988216417,-0.188124168,1.867339343,-0.681517971,1.693891056,-1.033296388,1.592314307,-1.366574488
Hspm044k,Homo,sapiens,m,1.578974961,-1.29939089,1.0882199,-1.536988488,0.542431094,-1.678395097,0.011336499,-1.772189316,-0.531340217,-1.670006529,-1.062848114,-1.560891206,-1.472178177,-1.306761202,-1.771541927,-0.82353669,-2.048797108,-0.469414474,-2.091250122,-0.017436435,-2.118466143,0.286458841,-1.868417942,0.580564379,-1.568064776,0.839535223,-1.278245498,0.983300551,-0.999777045,1.20915825,-0.596630283,1.311431411,-0.225268124,1.423673907,0.088488318,1.404588866,0.533535157,1.413875458,0.982118383,1.365174104,1.366945711,1.20788089,1.650895573,0.976321677,1.940401096,0.677200322,1.944633847,0.292469183,1.972031971,-0.18546548,2.009939928,-0.545056248,1.983047205,-0.987576616
Hspm045k,Homo,sapiens,m,1.475200808,-1.516673626,0.961869846,-1.672539383,0.358931777,-1.847598734,-0.225399677,-1.907856202,-0.899400764,-1.920243644,-1.383611674,-1.59570843,-1.763472533,-1.179347519,-2.061956189,-0.838943935,-2.260911322,-0.262336248,-2.234965744,0.177784039,-2.127687729,0.540169583,-1.831435427,0.73391099,-1.543483586,1.015229259,-1.048258361,1.192395963,-0.78586498,1.502192904,-0.418786506,1.566022898,-0.028389553,1.541181501,0.302012585,1.338670368,0.748892365,1.363598934,1.148485254,1.287884222,1.545541851,1.093650027,1.829191366,0.804216976,2.031231898,0.50574648,2.084041834,0.064411909,2.085421132,-0.321078743,1.974666941,-0.752614873,1.921565013,-1.141897083
Hssf004k,Symphal,syndact,f,0.342905716,-1.233251165,-0.028552799,-1.249516953,-0.437190528,-1.232822329,-0.766977796,-1.125670371,-1.124081309,-1.026537351,-1.326173772,-0.743379055,-1.474865237,-0.420665678,-1.425826769,-0.046828815,-1.387132674,0.295467574,-1.296966536,0.533187177,-1.060747397,0.736558905,-0.922982608,0.876894236,-0.621116878,0.921935583,-0.36138663,1.052586162,-0.10037282,1.136919546,0.189389767,1.09270779,0.537137237,1.086735571,0.74799043,0.980982435,1.033106076,0.916455213,1.198355859,0.668775474,1.365446981,0.411188442,1.410881397,0.059394946,1.343009767,-0.207792303,1.265893319,-0.511520994,1.149687898,-0.793630627,0.914926873,-0.955066663,0.688126809,-1.146071368
Hssf009k,Symphal,syndact,f,0.545934502,-1.067608314,0.199820366,-1.151410482,-0.085497677,-1.203773721,-0.469952352,-1.181424362,-0.759622128,-1.082663771,-1.039382932,-0.905531732,-1.247274284,-0.610729144,-1.346136518,-0.321347917,-1.327907966,0.006156455,-1.281788728,0.306075481,-1.223230105,0.557724217,-1.021763955,0.778292045,-0.772944302,0.896465584,-0.511224672,1.010764556,-0.246253223,1.081129805,0.05403672,1.100596369,0.297177919,1.02152137,0.575787701,0.966992038,0.828599134,0.881407861,1.002489018,0.669807505,1.146641674,0.473599523,1.262447118,0.252347394,1.246259115,0.027504409,1.181769515,-0.286396107,1.092222107,-0.498896961,0.938223457,-0.693539342,0.814856037,-0.955704974
Hssf024k,Symphal,syndact,f,0.510690307,-1.145644208,0.208911946,-1.184086721,-0.161334525,-1.199126948,-0.485809607,-1.138070698,-0.772901445,-1.021748743,-1.081555478,-0.844329301,-1.234183074,-0.544788024,-1.217777958,-0.235795852,-1.248348161,0.079105121,-1.162705902,0.252541889,-1.10142933,0.495645092,-0.948954566,0.651577786,-0.71807542,0.737838943,-0.538773676,0.843781877,-0.337899512,0.90997186,-0.136563239,0.988258978,0.096988477,0.955646661,0.341285137,1.024042544,0.62441338,0.96396208,0.963410567,0.882125523,1.196936833,0.66468028,1.350712359,0.376440141,1.442482654,0.108891152,1.323824672,-0.250477054,1.218975489,-0.531577895,1.017934897,-0.821594418,0.797786715,-1.029255276
Hssf030k,Symphal,syndact,f,0.583003913,-1.169327894,0.224403553,-1.207038309,-0.116066645,-1.249415079,-0.473402341,-1.201583545,-0.814741028,-1.09404114,-1.049010171,-0.846559329,-1.366605438,-0.60425851,-1.448697414,-0.332971376,-1.531463518,0.022808333,-1.431833998,0.272004642,-1.281799606,0.505351773,-1.092015682,0.724714335,-0.841477509,0.794116016,-0.582983866,0.879616535,-0.245037052,0.907219999,0.050419823,1.007264724,0.314641903,1.005475466,0.568565921,1.052386361,0.863682007,1.046718002,1.099399972,0.869491329,1.335317234,0.718573039,1.356752219,0.356283833,1.393107771,0.060649859,1.256958321,-0.207585164,1.201210848,-0.514738509,1.046650205,-0.764626569,0.918371472,-0.999822051
Hssf035k,Symphal,syndact,f,0.92173865,-0.922360472,0.633584206,-1.068421603,0.244560773,-1.195611442,-0.076233119,-1.235565462,-0.503646188,-1.246860266,-0.801102262,-1.162348331,-1.050286961,-0.880633169,-1.237586137,-0.656178569,-1.395614176,-0.30784926,-1.367472173,-0.03276706,-1.358283612,0.222714562,-1.21129218,0.484393346,-1.037293458,0.713673689,-0.839098202,0.872769624,-0.596505263,0.918895101,-0.306320483,1.002648385,-0.048180384,1.083808608,0.19040602,1.076781133,0.528592532,1.032713076,0.84079026,0.97275067,1.057131774,0.864085614,1.175458064,0.626915059,1.275425086,0.333474433,1.265550501,0.103175253,1.261228838,-0.180862816,1.256971178,-0.467264038,1.111307314,-0.757655549
Hssf038k,Symphal,syndact,f,0.443239463,-1.097298599,0.076482033,-1.235608936,-0.312815511,-1.173840418,-0.658983284,-1.056036309,-1.104818279,-0.982426264,-1.384434194,-0.76368094,-1.497348739,-0.394781919,-1.512718906,-0.025083579,-1.436981076,0.373599987,-1.404021939,0.584210458,-1.185902933,0.771879052,-0.874948874,0.95651664,-0.662300058,0.975114227,-0.293691329,0.986849799,-0.015296873,0.926699409,0.251841036,0.921908156,0.542927407,0.815209257,0.798555296,0.725621128,1.064028613,0.576597615,1.224954372,0.456540985,1.327183322,0.281185283,1.30588395,0.015412454,1.314277461,-0.168308245,1.197857527,-0.370587388,1.074102117,-0.519219136,0.950269618,-0.725918425,0.814498528,-0.889243098
Hssf046k,Symphal,syndact,f,0.317815206,-1.101772702,0.023604521,-1.129177588,-0.324452422,-1.039421373,-0.630791717,-0.928367798,-0.929434587,-0.754876857,-1.187160374,-0.545816203,-1.354140044,-0.286205145,-1.43734036,0.000424322,-1.303834101,0.216204586,-1.184336623,0.537198428,-0.980176874,0.657554345,-0.797515108,0.776854829,-0.593861743,0.873235491,-0.331979009,0.886095701,-0.113765301,0.871449403,0.138279581,0.850030794,0.419537497,0.821770041,0.60115241,0.7361269,0.882338958,0.680301728,1.138455959,0.515189775,1.370131128,0.363724954,1.359119833,0.11052272,1.317648339,-0.170179555,1.22829809,-0.407491663,0.976646891,-0.685489132,0.847689164,-0.899083789,0.651706089,-1.061143184
Hssm001k,Symphal,syndact,m,0.187441767,-1.062780889,-0.22197122,-1.01602966,-0.540888983,-0.934255939,-0.879857841,-0.805996224,-1.240130478,-0.65200002,-1.471648685,-0.38227813,-1.621507928,-0.063069511,-1.455049837,0.168168347,-1.27990434,0.502463483,-1.147772339,0.745298384,-0.917591449,0.918908932,-0.63010127,0.967272356,-0.3224564,0.948449414,-0.032238312,1.001196929,0.248446845,0.980486056,0.541922418,0.851563834,0.800620489,0.705320514,0.995702665,0.544339297,1.101484436,0.345818863,1.226557373,0.16387303,1.239957871,-0.047234209,1.224089326,-0.283163454,1.143991655,-0.444762956,0.965903268,-0.612376799,0.822738948,-0.771216234,0.644363771,-0.874616328,0.456875817,-0.934705116
Hssm002k,Symphal,syndact,m,0.387439334,-1.103319416,0.029193494,-1.139374737,-0.312335489,-1.105658861,-0.626471629,-1.01701527,-0.949415261,-0.936920758,-1.193492688,-0.649351594,-1.332685932,-0.310995472,-1.364426126,-0.006539829,-1.332467873,0.281419216,-1.261411049,0.498569697,-1.091403213,0.717302891,-0.859233638,0.872334707,-0.592936549,0.970977593,-0.35040551,1.0099514,-0.025817798,1.032376321,0.229677135,0.966446769,0.48504482,0.882484317,0.764734928,0.771005627,0.931966518,0.673591929,1.10103201,0.454263282,1.23278755,0.263864821,1.264527681,0.02693312,1.207014068,-0.172728297,1.12432234,-0.406108292,0.995939345,-0.649399242,0.835278874,-0.800736491,0.610248347,-0.977708364
Hssm007k,Symphal,syndact,m,0.18381791,-1.20531056,-0.179992431,-1.158898273,-0.507519127,-1.099828723,-0.813407996,-0.977140852,-1.05733486,-0.788462969,-1.291877716,-0.557714894,-1.312891551,-0.25007586,-1.261166675,0.061535929,-1.273785373,0.327070018,-1.133803178,0.476431458,-0.948559971,0.643916534,-0.793772633,0.780156432,-0.514201004,0.866711302,-0.305245047,0.908509387,-0.067005039,0.898994567,0.193398026,0.982336391,0.383326221,0.921314173,0.632908235,0.915663569,0.96878423,0.795057001,1.255034648,0.680975222,1.356463605,0.354517833,1.414603455,0.03145766,1.347285203,-0.226036758,1.25889711,-0.596813661,1.100045206,-0.827956752,0.787125653,-0.985925255,0.501316997,-1.12959127
Hssm011k,Symphal,syndact,m,0.392660536,-1.214521326,0.023117,-1.236786372,-0.393602321,-1.223506172,-0.727408586,-1.246539855,-1.074197237,-1.028278507,-1.310716184,-0.765643897,-1.333259182,-0.428622836,-1.345249279,-0.059212026,-1.425514179,0.294269987,-1.274096463,0.558585652,-1.128035124,0.72472923,-0.915844063,0.908643523,-0.676927239,0.904161824,-0.412661009,0.966749673,-0.13971814,0.980695737,0.099595539,1.039005109,0.401280126,1.055416512,0.62201182,1.021195621,0.971837798,0.941982487,1.208338023,0.747509791,1.344695391,0.495879668,1.435033948,0.188289269,1.422761111,-0.159614136,1.32016956,-0.46523714,1.210966508,-0.781161838,1.010624735,-1.001007177,0.808845966,-1.155225046
Hssm014k,Symphal,syndact,m,0.261892604,-1.230347594,-0.036480161,-1.244572507,-0.346817177,-1.208122741,-0.627840645,-1.087614422,-0.956347031,-0.964146905,-1.169353809,-0.753885923,-1.279855315,-0.398334374,-1.239214237,-0.112444091,-1.324731816,0.116011118,-1.230872159,0.4017918,-1.115034102,0.674736438,-0.887648642,0.846153412,-0.682755959,0.992535873,-0.424470266,1.019530146,-0.147712464,1.072467864,0.113720892,1.005002952,0.36168187,1.00498051,0.672402172,0.964535112,0.965320686,0.782396919,1.165785199,0.64182491,1.30750886,0.434673187,1.401467329,0.118947211,1.334239488,-0.146841087,1.191356306,-0.404870691,1.081449965,-0.669449763,0.900053797,-0.87740816,0.718002017,-1.056800962
Hssm022k,Symphal,syndact,m,0.45175328,-1.188579053,0.077910931,-1.277721693,-0.280336907,-1.274339381,-0.613527122,-1.187575636,-0.93426184,-1.035210822,-1.192165673,-0.763484337,-1.369324478,-0.4125927,-1.275556904,-0.057065409,-1.300882905,0.212062234,-1.296786158,0.508894076,-1.21678666,0.71427424,-0.990607896,0.839867491,-0.747174382,0.926856619,-0.484741601,0.986375313,-0.215848667,1.02547139,0.085307795,0.992239439,0.328742751,0.962609494,0.570459903,0.951062864,0.822631976,0.820961375,1.120708508,0.698692943,1.291621857,0.485175158,1.41372446,0.223458042,1.420552381,-0.115703883,1.321363446,-0.383696305,1.213483485,-0.602098412,1.011433482,-0.843462987,0.866298286,-1.103367711
Hssm026k,Symphal,syndact,m,0.615395712,-1.097033905,0.243638262,-1.230337621,-0.185075562,-1.314059252,-0.615694827,-1.241668147,-0.989113854,-1.150863721,-1.306688184,-0.91468163,-1.539285906,-0.551790526,-1.534562193,-0.141342053,-1.498614286,0.254981045,-1.379605668,0.467074656,-1.144884559,0.670849693,-0.946251128,0.847623027,-0.666176689,0.868140204,-0.379087906,0.990597508,-0.11252472,0.963595874,0.179643988,0.988615969,0.449949492,0.998777968,0.737835748,0.984191787,0.935558469,0.717935835,1.096056215,0.550689891,1.127064082,0.365821806,1.199078192,0.202380354,1.214199677,-0.037037469,1.210365611,-0.24503229,1.108188265,-0.452342375,1.068101436,-0.641841763,1.005685677,-0.809953185
Hssm027k,Symphal,syndact,m,0.385885421,-1.233784769,-0.105942818,-1.217318689,-0.41145979,-1.194428732,-0.7767344,-1.110309588,-1.117568972,-0.973960562,-1.289417963,-0.724973527,-1.421977275,-0.361471559,-1.384385381,0.022276311,-1.376856441,0.360138689,-1.308508349,0.633534563,-1.183399195,0.821909509,-0.924426263,1.021582875,-0.635948919,1.021113155,-0.328263044,1.021182706,-0.026460572,1.000565617,0.249249101,0.974960381,0.556950993,0.892434632,0.854902949,0.802227467,1.106758782,0.712097905,1.306507661,0.560975517,1.325657168,0.3460804,1.34171247,0.037268364,1.298265465,-0.196148329,1.174503956,-0.469801361,1.043948205,-0.679143671,0.883337093,-0.928818129,0.711709966,-1.097953051
Hssm048k,Symphal,syndact,m,0.412836359,-1.184661642,0.073604933,-1.253802518,-0.209666997,-1.204869342,-0.562930215,-1.105438425,-0.875199179,-0.988569682,-1.086250587,-0.731229677,-1.186199133,-0.448011281,-1.248807913,-0.131133944,-1.302140179,0.262889799,-1.305598156,0.418241535,-1.133512034,0.582096514,-0.877925711,0.764626017,-0.694856611,0.824398458,-0.411493836,0.870320835,-0.151385779,0.896451279,0.083678194,0.982486981,0.373542542,0.957729511,0.597307867,0.902276056,0.866473759,0.829041624,1.129439237,0.714023251,1.209410625,0.484034643,1.230396879,0.2448157,1.289706543,-0.062953841,1.134955567,-0.352382069,1.051755544,-0.585026425,0.890300866,-0.793345345,0.754748265,-1.013926863
Hssm053k,Symphal,syndact,m,0.835951184,-1.062048156,0.453865967,-1.217290461,0.08229853,-1.304718638,-0.344070272,-1.305392144,-0.73671333,-1.364967922,-0.974488051,-1.085737347,-1.172461965,-0.756314043,-1.281272736,-0.384064447,-1.285231463,0.003709164,-1.280715487,0.271079733,-1.21050913,0.478751059,-1.051171488,0.679939613,-0.856065118,0.713887562,-0.626887517,0.802831411,-0.376023289,0.905637258,-0.189062411,0.937894972,0.034696618,1.00036279,0.283823694,1.020739946,0.573991685,0.968751443,0.792009501,0.852125142,1.020727349,0.727893355,1.144415658,0.502062695,1.207327547,0.237424726,1.274652871,-0.057486259,1.283261352,-0.283975319,1.272092726,-0.526063877,1.145286479,-0.757220667
Hssu029k,Symphal,syndact,u,0.277278734,-1.321432372,-0.076624735,-1.284868628,-0.409956228,-1.201124944,-0.729217833,-1.055418995,-1.022433309,-0.921219768,-1.201269532,-0.62021549,-1.274387444,-0.309982581,-1.236517042,-0.054639772,-1.200312187,0.310488292,-1.084223304,0.606688497,-0.950992859,0.808977795,-0.74799373,1.004185882,-0.476586162,1.092183934,-0.266527083,1.158415089,0.018672883,1.202894138,0.327104426,1.1286044,0.539898063,1.042884779,0.815556063,0.932039042,0.955039666,0.692973897,1.077871097,0.505031282,1.140624622,0.248945893,1.258399949,-0.044399175,1.114972229,-0.274001245,1.036179903,-0.526302132,0.924084076,-0.838476869,0.772694945,-0.999467334,0.558652086,-1.201573602
Hssu033k,Symphal,syndact,u,0.38095029,-1.148805816,-0.007171399,-1.244727917,-0.316975975,-1.202226767,-0.630166841,-1.064638635,-0.915827107,-0.96100141,-1.198875455,-0.724680185,-1.330871656,-0.469856128,-1.308907623,-0.096025304,-1.231762673,0.261399993,-1.20695927,0.432898493,-1.057602614,0.675431743,-0.834024748,0.882526622,-0.590030389,0.94345195,-0.283030779,0.982286996,-0.017993728,1.044819263,0.245550767,1.061910871,0.506102008,0.947408852,0.793422267,0.892606424,0.944423572,0.680513353,1.083947362,0.507212542,1.152448771,0.321331532,1.165441931,0.060719718,1.168993094,-0.15402212,1.037840844,-0.380849102,0.97117308,-0.567295427,0.833939471,-0.768136817,0.705029126,-0.913053702
Hssu037k,Symphal,syndact,u,0.723161047,-0.992794845,0.431072215,-1.199883675,0.061315241,-1.24941123,-0.286492944,-1.307699886,-0.680105383,-1.182808846,-1.000120886,-1.01875791,-1.229923413,-0.686342282,-1.338899257,-0.39129407,-1.395215625,-0.003249976,-1.287547725,0.235228309,-1.204127553,0.488966281,-1.006632913,0.684960883,-0.780386558,0.761097147,-0.504685374,0.859682155,-0.280452321,0.952062368,-0.060735298,0.959925565,0.178526657,0.98455162,0.482511784,0.95410304,0.657834446,0.848282226,0.84623392,0.722451297,1.003880136,0.562564205,1.149229002,0.391443252,1.211172663,0.193931122,1.17730146,-0.04816962,1.175032959,-0.282442849,1.079870687,-0.506729952,1.005615594,-0.715193743
Hssu040k,Symphal,syndact,u,0.265729081,-1.155724877,-0.155998181,-1.144349516,-0.47420483,-1.042003208,-0.808996863,-1.007905132,-1.131510945,-0.880336898,-1.320184886,-0.552687688,-1.492410587,-0.243045938,-1.412810808,0.067368505,-1.371504807,0.434729515,-1.289229378,0.606415264,-1.11895891,0.781916511,-0.820238791,0.839890892,-0.526974917,0.932812829,-0.221817267,0.970985549,0.067560814,1.000801882,0.355069082,0.99274412,0.581204929,0.935337738,0.89815561,0.915415227,1.088019205,0.668849163,1.296183195,0.486942762,1.383911106,0.195908849,1.356093802,-0.073731677,1.245575316,-0.295169732,1.073063218,-0.547970814,0.985071305,-0.775849175,0.814966689,-0.935171624,0.601248284,-1.114936745
Hssu041k,Symphal,syndact,u,0.730764327,-1.158966188,0.327554461,-1.284626035,-0.060059747,-1.293228172,-0.421856508,-1.21290891,-0.802660017,-1.099292551,-1.219851121,-0.943643868,-1.48762463,-0.599840103,-1.606176938,-0.243888372,-1.598299482,0.108915076,-1.53497464,0.34641696,-1.334448432,0.569542472,-1.130667969,0.744730909,-0.824383333,0.820463821,-0.525827071,0.922456132,-0.275752289,0.988300858,0.004980154,1.009490189,0.298651212,0.978866813,0.583912483,0.998159763,0.839935512,0.944996347,1.063915683,0.739735447,1.220571148,0.556307923,1.339441432,0.333338447,1.408140405,0.041409263,1.404613868,-0.211199159,1.321772277,-0.45236631,1.223064434,-0.754417587,1.0589814,-0.919565405
Hssu042k,Symphal,syndact,u,0.377818739,-1.294202008,-0.041252955,-1.324596536,-0.398543425,-1.269761183,-0.756296735,-1.079707445,-1.08818127,-1.006668379,-1.383395875,-0.734635766,-1.510924314,-0.375676872,-1.537826975,-0.00205641,-1.376052231,0.378218844,-1.237853195,0.559632817,-1.021395252,0.783496911,-0.831841843,0.876375641,-0.554350233,0.958597136,-0.2844578,1.043249677,0.020941736,1.099013729,0.302369301,1.110758285,0.593091335,1.074789546,0.791703618,0.978659054,0.997490735,0.795729671,1.179852842,0.574501036,1.261498493,0.337569417,1.323708197,0.016040934,1.262637445,-0.211207713,1.131844696,-0.506080925,1.060795227,-0.70933862,0.888223301,-0.946619263,0.657780584,-1.05508802
Hssu047k,Symphal,syndact,u,0.414427644,-1.122513142,0.033512099,-1.138964636,-0.312266258,-1.093146779,-0.643955508,-0.976732926,-1.052745894,-0.983801476,-1.271208077,-0.675885321,-1.488367609,-0.341450946,-1.491238537,-0.022790917,-1.532887442,0.375058958,-1.356066239,0.574150367,-1.089732376,0.712527143,-0.863394798,0.82681621,-0.566791302,0.816207765,-0.273641654,0.847790374,-0.018561729,0.923114935,0.289822952,0.963201733,0.572142854,0.951320078,0.787557453,0.855343246,0.97465526,0.667116315,1.174375903,0.529387848,1.264709373,0.272116046,1.238163894,0.038437062,1.203474298,-0.192361835,1.159508485,-0.416976364,1.059891536,-0.659808885,0.930320177,-0.806323401,0.787585523,-0.993410213
Hssu049k,Symphal,syndact,u,0.311598827,-1.202495845,-0.019411317,-1.234857509,-0.385374965,-1.137260946,-0.644656795,-1.02423103,-1.002630696,-0.854592917,-1.2640697,-0.647543126,-1.32875057,-0.275712462,-1.305217819,0.059383556,-1.246775275,0.389125455,-1.20764826,0.527997233,-1.037305545,0.739715259,-0.816681914,0.908659767,-0.535529543,0.937308455,-0.253734416,0.989030251,-0.007467733,1.039453477,0.267968912,1.001753781,0.553427578,0.966821569,0.741658425,0.846439552,0.982700195,0.682120696,1.065964048,0.451707401,1.168759435,0.232578715,1.238850305,-0.00453722,1.159066101,-0.235388113,1.04107167,-0.444486764,0.960266881,-0.687177079,0.847960987,-0.884042482,0.668554632,-1.061794074
